dataset_id,id,model_id,gene_id,read_count,fpkm,tpm,data_source,dataset_name,model_name,symbol
15,97805728,SIDM00499,SIDG00999,446,0.64,2.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKHD1-EIF4EBP3
15,97805729,SIDM00499,SIDG01000,11823,27.08,98.38,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKIB1
15,97805731,SIDM00499,SIDG01002,377,1.72,6.25,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKLE1
15,97805732,SIDM00499,SIDG01003,11924,11.12,40.4,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKLE2
15,97805733,SIDM00499,SIDG01004,1682,2.39,8.68,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKMY1
15,97805734,SIDM00499,SIDG01005,788,4.51,16.38,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKMY2
15,97805735,SIDM00499,SIDG01006,1713,10.52,38.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRA2
15,97805736,SIDM00499,SIDG01007,71,0.59,2.14,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD1
15,97805737,SIDM00499,SIDG01008,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD2
15,97805738,SIDM00499,SIDG01009,549,1.08,3.92,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD6
15,97805740,SIDM00499,SIDG01011,2759,6.24,22.67,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD9
15,97805741,SIDM00499,SIDG01012,3188,11.41,41.45,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD10
15,97805742,SIDM00499,SIDG01013,693,14.15,51.41,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD10-IT1
15,97805743,SIDM00499,SIDG01014,11467,11.05,40.14,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD11
15,97805744,SIDM00499,SIDG01015,3182,4.24,15.4,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD12
15,97805745,SIDM00499,SIDG01016,4903,10.89,39.56,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD13A
15,97805746,SIDM00499,SIDG01017,2487,10.23,37.17,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD13B
15,97805747,SIDM00499,SIDG01018,2741,9.74,35.39,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD13C
15,97805748,SIDM00499,SIDG01019,2253,5.54,20.13,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD13D
15,97805749,SIDM00499,SIDG01020,666,3.56,12.93,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD16
15,97805750,SIDM00499,SIDG01021,14367,19.48,70.77,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD17
15,97805751,SIDM00499,SIDG01022,396,1.17,4.25,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD18A
15,97805752,SIDM00499,SIDG01023,1464,4.08,14.82,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD18B
15,97805755,SIDM00499,SIDG01026,1483,9.2,33.42,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD18EP
15,97805756,SIDM00499,SIDG01027,53,0.29,1.05,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD19P
15,97805761,SIDM00499,SIDG01032,1461,4.51,16.38,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD20A5P
15,97805770,SIDM00499,SIDG01046,45,0.26,0.94,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD20A19P
15,97805772,SIDM00499,SIDG01049,194,1.83,6.65,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD22
15,97805773,SIDM00499,SIDG01050,140,0.56,2.03,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD23
15,97805774,SIDM00499,SIDG01051,910,3.32,12.06,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD24
15,97805775,SIDM00499,SIDG01052,1191,2.45,8.9,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD26
15,97805780,SIDM00499,SIDG01057,4857,10.1,36.69,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD27
15,97805781,SIDM00499,SIDG01058,7413,10.73,38.98,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD28
15,97805782,SIDM00499,SIDG01059,76,0.19,0.69,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD29
15,97805783,SIDM00499,SIDG01060,197,0.64,2.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD30A
15,97805784,SIDM00499,SIDG01061,238,0.65,2.36,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD30B
15,97805791,SIDM00499,SIDG01068,5,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD33B
15,97805793,SIDM00499,SIDG01071,330,1.47,5.34,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD34A
15,97805794,SIDM00499,SIDG01072,18,0.07,0.25,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD34B
15,97805797,SIDM00499,SIDG01075,7,0.03,0.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD35
15,97805798,SIDM00499,SIDG01076,603,1.02,3.71,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD36
15,97805799,SIDM00499,SIDG01077,679,1.64,5.96,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD36B
15,97805801,SIDM00499,SIDG01079,382,0.78,2.83,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD36BP2
15,97805802,SIDM00499,SIDG01080,425,0.81,2.94,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD36C
15,97805804,SIDM00499,SIDG01082,80,0.51,1.85,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD37
15,97805805,SIDM00499,SIDG01083,885,2.71,9.85,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD39
15,97805806,SIDM00499,SIDG01084,4557,15.35,55.77,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD40
15,97805807,SIDM00499,SIDG01085,1307,3.17,11.52,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD42
15,97805808,SIDM00499,SIDG01086,678,0.95,3.45,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD44
15,97805811,SIDM00499,SIDG01089,947,2.66,9.66,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD46
15,97805812,SIDM00499,SIDG01090,1251,5.79,21.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD49
15,97805813,SIDM00499,SIDG01091,2588,4.81,17.47,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD50
15,97805814,SIDM00499,SIDG01092,13987,25.9,94.1,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD52
15,97805816,SIDM00499,SIDG01094,1827,6.65,24.16,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD54
15,97805820,SIDM00499,SIDG01099,199,2.59,9.41,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD61
15,97805825,SIDM00499,SIDG01104,6,0.04,0.15,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKRD65
15,97805827,SIDM00499,SIDG01106,4141,9.98,36.26,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKS1A
15,97805828,SIDM00499,SIDG01107,92,0.14,0.51,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKS1B
15,97805829,SIDM00499,SIDG01108,1300,2.7,9.81,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKS3
15,97805830,SIDM00499,SIDG01109,45,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKS4B
15,97805831,SIDM00499,SIDG01110,1198,2.22,8.07,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKS6
15,97805833,SIDM00499,SIDG01112,3707,9.89,35.93,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANKZF1
15,97805834,SIDM00499,SIDG01113,19344,52.54,190.88,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANLN
15,97805835,SIDM00499,SIDG01114,4,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO1
15,97805837,SIDM00499,SIDG01116,35,0.09,0.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO2
15,97805838,SIDM00499,SIDG01117,1,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO3
15,97805839,SIDM00499,SIDG01118,27,0.09,0.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO4
15,97805840,SIDM00499,SIDG01119,1539,3.64,13.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO5
15,97805841,SIDM00499,SIDG01120,6382,12.65,45.96,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO6
15,97805842,SIDM00499,SIDG01121,486,1.39,5.05,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO7
15,97805843,SIDM00499,SIDG01122,53,0.43,1.56,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO7L1
15,97805844,SIDM00499,SIDG01123,1736,5.69,20.67,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO8
15,97805845,SIDM00499,SIDG01124,889,2.34,8.5,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO9
15,97805846,SIDM00499,SIDG01125,593,1.83,6.65,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANO10
15,97805847,SIDM00499,SIDG01127,407,0.93,3.38,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANOS1
15,97805849,SIDM00499,SIDG01129,9177,19.86,72.15,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANP32A
15,97805851,SIDM00499,SIDG01132,12920,114.04,414.31,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANP32B
15,97805857,SIDM00499,SIDG01138,17765,80.47,292.35,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANP32E
15,97805858,SIDM00499,SIDG01139,38,0.13,0.47,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANPEP
15,97805859,SIDM00499,SIDG01142,726,1.45,5.27,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANTXR1
15,97805860,SIDM00499,SIDG01143,510,0.84,3.05,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANTXR2
15,97805863,SIDM00499,SIDG01146,126,0.45,1.63,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA1
15,97805864,SIDM00499,SIDG01147,535,0.99,3.6,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA2
15,97805866,SIDM00499,SIDG01149,21,0.34,1.24,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA2P2
15,97805868,SIDM00499,SIDG01151,293,2.01,7.3,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA2R
15,97805869,SIDM00499,SIDG01152,107,0.34,1.24,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA3
15,97805870,SIDM00499,SIDG01153,5551,9.11,33.1,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA4
15,97805871,SIDM00499,SIDG01154,10833,58.3,211.81,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA5
15,97805872,SIDM00499,SIDG01155,2529,7.61,27.65,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA6
15,97805873,SIDM00499,SIDG01156,9286,52.98,192.48,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA7
15,97805874,SIDM00499,SIDG01157,3,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA8
15,97805875,SIDM00499,SIDG01158,3,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA8L1
15,97805876,SIDM00499,SIDG01159,264,2.36,8.57,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA9
15,97805877,SIDM00499,SIDG01160,9,0.08,0.29,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA10
15,97805878,SIDM00499,SIDG01161,4376,8.39,30.48,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA11
15,97805879,SIDM00499,SIDG01162,2,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ANXA13
15,97805880,SIDM00499,SIDG01163,4,0.02,0.07,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AOAH
15,97805882,SIDM00499,SIDG01165,47,0.2,0.73,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AOC1
15,97805883,SIDM00499,SIDG01166,306,1.88,6.83,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AOC2
15,97805884,SIDM00499,SIDG01167,170,0.61,2.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AOC3
15,97805886,SIDM00499,SIDG01169,1072,3.15,11.44,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AOX1
15,97805889,SIDM00499,SIDG01173,5282,25.04,90.97,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP1AR
15,97805890,SIDM00499,SIDG01174,9359,22.74,82.61,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP1B1
15,97805893,SIDM00499,SIDG01177,14876,22.12,80.36,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP1G1
15,97805894,SIDM00499,SIDG01178,3076,7.28,26.45,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP1G2
15,97805895,SIDM00499,SIDG01179,2411,2.74,9.95,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP1M1
15,97805896,SIDM00499,SIDG01180,8063,59.47,216.06,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP1M2
15,97805897,SIDM00499,SIDG01181,8799,93.36,339.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP1S1
15,97805898,SIDM00499,SIDG01182,1476,4.42,16.06,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP1S2
15,97805900,SIDM00499,SIDG01184,1248,4.76,17.29,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP1S3
15,97805901,SIDM00499,SIDG01185,7528,14.06,51.08,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP2A1
15,97805902,SIDM00499,SIDG01186,3947,6.69,24.3,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP2A2
15,97805903,SIDM00499,SIDG01187,17026,36.64,133.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP2B1
15,97805904,SIDM00499,SIDG01188,16677,57.26,208.03,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP2M1
15,97805905,SIDM00499,SIDG01189,4783,45.83,166.5,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP2S1
15,97805906,SIDM00499,SIDG01190,3238,7.23,26.27,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP3B1
15,97805907,SIDM00499,SIDG01191,1925,3.55,12.9,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP3B2
15,97805908,SIDM00499,SIDG01192,12177,23.12,84.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP3D1
15,97805909,SIDM00499,SIDG01193,7920,21.88,79.49,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP3M1
15,97805910,SIDM00499,SIDG01194,3601,9.37,34.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP3M2
15,97805911,SIDM00499,SIDG01195,5211,26.61,96.67,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP3S1
15,97805912,SIDM00499,SIDG01196,2203,3.89,14.13,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP3S2
15,97805913,SIDM00499,SIDG01197,1278,3.89,14.13,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP4B1
15,97805915,SIDM00499,SIDG01199,3398,7.54,27.39,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP4E1
15,97805916,SIDM00499,SIDG01200,1818,6.29,22.85,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP4M1
15,97805917,SIDM00499,SIDG01201,237,0.54,1.96,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP4S1
15,97805918,SIDM00499,SIDG01202,2264,7.68,27.9,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP5B1
15,97805919,SIDM00499,SIDG01203,6790,8.51,30.92,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP5M1
15,97805920,SIDM00499,SIDG01204,871,2.59,9.41,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP5S1
15,97805921,SIDM00499,SIDG01205,1214,2.88,10.46,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AP5Z1
15,97805922,SIDM00499,SIDG01206,2952,6.1,22.16,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APAF1
15,97805923,SIDM00499,SIDG01207,20,0.03,0.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APBA1
15,97805924,SIDM00499,SIDG01208,1132,2.69,9.77,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APBA2
15,97805925,SIDM00499,SIDG01209,580,1.7,6.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APBA3
15,97805926,SIDM00499,SIDG01210,205,0.64,2.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APBB1
15,97805927,SIDM00499,SIDG01211,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APBB1IP
15,97805928,SIDM00499,SIDG01212,1959,2.47,8.97,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APBB2
15,97805929,SIDM00499,SIDG01213,761,2.6,9.45,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APBB3
15,97805930,SIDM00499,SIDG01214,3722,4.89,17.77,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APC
15,97805931,SIDM00499,SIDG01215,443,0.57,2.07,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APC2
15,97805932,SIDM00499,SIDG01216,13,0.04,0.15,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APCDD1
15,97805933,SIDM00499,SIDG01217,2,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APCDD1L
15,97805934,SIDM00499,SIDG01218,5,0.02,0.07,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APCDD1L-DT
15,97805936,SIDM00499,SIDG01220,10658,37.27,135.4,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APEH
15,97805938,SIDM00499,SIDG01222,10990,95.15,345.68,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APEX1
15,97805939,SIDM00499,SIDG01223,2343,11.79,42.83,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APEX2
15,97805940,SIDM00499,SIDG01224,11097,52.18,189.57,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APH1A
15,97805941,SIDM00499,SIDG01225,124,0.37,1.34,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APH1B
15,97805942,SIDM00499,SIDG01226,18522,65.03,236.26,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,API5
15,97805945,SIDM00499,SIDG01229,3150,9.64,35.02,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APIP
15,97805946,SIDM00499,SIDG01230,123,0.28,1.02,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APLF
15,97805947,SIDM00499,SIDG01231,63824,325.18,1181.38,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APLN
15,97805949,SIDM00499,SIDG01233,3880,17.33,62.96,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APLP1
15,97805950,SIDM00499,SIDG01234,33079,72.49,263.36,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APLP2
15,97805951,SIDM00499,SIDG01235,2429,16.16,58.71,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APMAP
15,97805952,SIDM00499,SIDG01236,15,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOA1
15,97805954,SIDM00499,SIDG01238,6,0.1,0.36,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOA2
15,97805957,SIDM00499,SIDG01241,23,0.03,0.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOB
15,97805962,SIDM00499,SIDG01247,935,8.05,29.25,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOBEC3B
15,97805964,SIDM00499,SIDG01249,8,0.05,0.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOBEC3C
15,97805965,SIDM00499,SIDG01250,15,0.1,0.36,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOBEC3D
15,97805966,SIDM00499,SIDG01251,160,0.81,2.94,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOBEC3F
15,97805967,SIDM00499,SIDG01252,17,0.05,0.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOBEC3G
15,97805970,SIDM00499,SIDG01256,1,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOBR
15,97805971,SIDM00499,SIDG01257,367,4.87,17.69,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOC1
15,97805977,SIDM00499,SIDG01263,32,0.24,0.87,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOD
15,97805978,SIDM00499,SIDG01264,107,0.8,2.91,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOE
15,97805980,SIDM00499,SIDG01267,525,6.44,23.4,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOH
15,97805981,SIDM00499,SIDG01268,30,0.14,0.51,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOL1
15,97805982,SIDM00499,SIDG01269,303,1.42,5.16,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOL2
15,97805983,SIDM00499,SIDG01270,17,0.05,0.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOL3
15,97805984,SIDM00499,SIDG01271,81,0.3,1.09,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOL4
15,97805986,SIDM00499,SIDG01273,12,0.02,0.07,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOL6
15,97805987,SIDM00499,SIDG01274,1061,2.39,8.68,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOLD1
15,97805988,SIDM00499,SIDG01275,41,0.4,1.45,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOM
15,97805989,SIDM00499,SIDG01276,1163,16.57,60.2,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOO
15,97805990,SIDM00499,SIDG01277,4008,9.99,36.29,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APOOL
15,97805996,SIDM00499,SIDG01283,1006,4.18,15.19,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,COA8
15,97805997,SIDM00499,SIDG01284,5966,15.42,56.02,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APP
15,97805998,SIDM00499,SIDG01285,3094,5.12,18.6,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APPBP2
15,97805999,SIDM00499,SIDG01287,10243,23.78,86.39,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APPL1
15,97806000,SIDM00499,SIDG01288,3993,12.72,46.21,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,APPL2
15,97806033,SIDM00499,SIDG01321,70,0.18,0.65,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARAP3
15,97806034,SIDM00499,SIDG01322,32,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARC
15,97806035,SIDM00499,SIDG01323,14257,55.73,202.47,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARCN1
15,97806036,SIDM00499,SIDG01325,111,1.1,4.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AREG
15,97806037,SIDM00499,SIDG01326,4248,9.49,34.48,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,AREL1
15,97806038,SIDM00499,SIDG01327,33519,166.82,606.06,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARF1
15,97806042,SIDM00499,SIDG01332,17258,56.34,204.68,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARF3
15,97806043,SIDM00499,SIDG01333,9789,61.6,223.79,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARF4
15,97806049,SIDM00499,SIDG01340,9633,84.07,305.43,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARF5
15,97806050,SIDM00499,SIDG01341,7200,30.42,110.52,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARF6
15,97806051,SIDM00499,SIDG01342,3815,9.42,34.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARFGAP1
15,97806052,SIDM00499,SIDG01343,4636,12.79,46.47,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARFGAP2
15,97806053,SIDM00499,SIDG01344,3729,18.01,65.43,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARFGAP3
15,97806054,SIDM00499,SIDG01345,6940,10.33,37.53,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARFGEF1
15,97806055,SIDM00499,SIDG01346,6054,11.05,40.14,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARFGEF2
15,97806056,SIDM00499,SIDG01347,31743,34.84,126.57,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARFGEF3
15,97806057,SIDM00499,SIDG01348,3616,13.76,49.99,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARFIP1
15,97806058,SIDM00499,SIDG01349,8357,25.69,93.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARFIP2
15,97806059,SIDM00499,SIDG01350,1332,2.85,10.35,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARFRP1
15,97806061,SIDM00499,SIDG01352,589,3.98,14.46,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARG2
15,97806065,SIDM00499,SIDG01356,9285,37.22,135.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARGLU1
15,97806066,SIDM00499,SIDG01357,6968,18.54,67.36,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARHGAP1
15,97806067,SIDM00499,SIDG01358,108,0.32,1.16,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARHGAP4
15,97806068,SIDM00499,SIDG01359,7966,11.95,43.41,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARHGAP5
15,97806069,SIDM00499,SIDG01360,107,0.95,3.45,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARHGAP5-AS1
15,97806070,SIDM00499,SIDG01361,4658,9.65,35.06,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARHGAP6
15,97806071,SIDM00499,SIDG01362,450,1.47,5.34,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARHGAP8
15,97806072,SIDM00499,SIDG01363,50,0.16,0.58,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARHGAP9
15,97806073,SIDM00499,SIDG01364,389,0.59,2.14,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,ARHGAP10
